timestamp,position,velocity,tau_fcomp,tau_imp,Goniometer,recording_flag
1746766077.81687,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.8270135,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.836578,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.848934,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.8566296,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.868349,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.8768127,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.8868148,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.8968146,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.9072447,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.9172323,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.927892,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.9388218,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.9465716,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.9563634,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.9673634,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.9766872,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.9878256,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766077.9976056,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.0066738,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.0168402,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.026795,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.0370893,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.0478184,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.0590758,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.0675597,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.076436,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.0869849,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.0971313,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.106899,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.1189163,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.127525,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.1365917,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.1483808,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.1570058,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.1691785,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.1767952,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.1863568,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.1970053,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.2068214,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.2184262,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.226812,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.2390318,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.2466223,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.2566345,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.2674806,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.2768502,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.2867548,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.2977195,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.3067806,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.3165526,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.3269355,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.3368647,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.3482537,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.357947,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.3685849,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.3766165,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.3870606,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.3970995,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.4068396,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.4169323,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.4268847,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.4392412,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.4473302,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.4576976,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.4674246,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.4767475,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.486853,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.4973958,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.5076036,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.516396,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.5275795,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.5367322,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.5468345,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.5565672,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.568038,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.5769916,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.586828,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.597156,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.60701,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.617131,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.6267,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.6375394,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.646806,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.6566067,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.6675284,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.676524,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.6867423,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.6969652,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
1746766078.7092254,-0.0003662109375,-3.469446951953614e-18,0.0,0.0,0.0,0
