timestamp,goniometer,recording_flag
1746659803.5315645,131994.0,1
1746659803.5417652,136974.0,1
1746659803.5528755,141672.0,1
1746659803.564292,144569.0,1
1746659803.5723162,146857.0,1
1746659803.5818062,150337.0,1
1746659803.5909472,153220.0,1
1746659803.6016693,159231.0,1
1746659803.6130147,163947.0,1
1746659803.6231253,167727.0,1
1746659803.6320105,170376.0,1
1746659803.6424634,174202.0,1
1746659803.6527352,177497.0,1
1746659803.6648817,181176.0,1
1746659803.6725276,183438.0,1
1746659803.682952,186691.0,1
1746659803.691264,187945.0,1
1746659803.703577,190548.0,1
1746659803.7109108,192160.0,1
1746659803.721198,195856.0,1
1746659803.7311838,198991.0,1
1746659803.7408242,202459.0,1
1746659803.7532234,204409.0,1
1746659803.7608535,206304.0,1
1746659803.7710474,207684.0,1
1746659803.7825623,210328.0,1
1746659803.7918782,212695.0,1
1746659803.8019369,214976.0,1
1746659803.8126764,215869.0,1
1746659803.823425,217147.0,1
1746659803.8316767,217717.0,1
1746659803.8423944,219557.0,1
1746659803.8522131,220808.0,1
1746659803.8643475,222342.0,1
1746659803.8719404,223100.0,1
1746659803.8826408,224293.0,1
1746659803.8914669,224993.0,1
1746659803.9016788,226249.0,1
1746659803.9114585,227011.0,1
1746659803.921946,228415.0,1
1746659803.9309351,229022.0,1
1746659803.941328,229879.0,1
1746659803.9524555,230495.0,1
1746659803.9647496,230182.0,1
1746659803.9717593,230349.0,1
1746659803.981423,230806.0,1
1746659803.9914823,231372.0,1
1746659804.0015025,230746.0,1
1746659804.011528,230796.0,1
1746659804.021374,230598.0,1
1746659804.0317078,230202.0,1
1746659804.0426426,229493.0,1
1746659804.0527287,229087.0,1
1746659804.065689,228558.0,1
1746659804.0731611,228262.0,1
1746659804.0826328,227415.0,1
1746659804.0922954,226065.0,1
1746659804.102161,225620.0,1
1746659804.111773,224007.0,1
1746659804.1213143,222530.0,1
1746659804.1325192,222086.0,1
1746659804.1421397,220743.0,1
1746659804.1516144,218501.0,1
1746659804.1611476,216820.0,1
1746659804.1725109,215157.0,1
1746659804.1816306,213538.0,1
1746659804.1910934,211527.0,1
1746659804.2019658,208453.0,1
1746659804.2113278,205957.0,1
1746659804.2221227,203107.0,1
1746659804.2326732,200115.0,1
1746659804.241392,196489.0,1
1746659804.2520115,193689.0,1
1746659804.2614088,191270.0,1
1746659804.2723057,189386.0,1
1746659804.2822227,187880.0,1
1746659804.2912123,185670.0,1
1746659804.302742,182502.0,1
1746659804.3116856,178456.0,1
1746659804.3217723,175547.0,1
1746659804.3316493,172594.0,1
1746659804.3422306,168438.0,1
1746659804.3537714,165595.0,1
1746659804.3629246,163471.0,1
1746659804.3726723,161243.0,1
1746659804.3862202,159231.0,1
1746659804.3927324,157415.0,1
