timestamp,goniometer,recording_flag
1746661247.3963306,111902.0,1
1746661247.404887,113170.0,1
1746661247.4154255,117747.0,1
1746661247.4236534,119193.0,1
1746661247.4346144,123032.0,1
1746661247.444503,124387.0,1
1746661247.454789,126389.0,1
1746661247.4645548,127447.0,1
1746661247.4745867,129543.0,1
1746661247.4853826,130946.0,1
1746661247.4954395,132300.0,1
1746661247.5045469,132851.0,1
1746661247.51502,133531.0,1
1746661247.5240595,134220.0,1
1746661247.5335069,134771.0,1
1746661247.543623,135701.0,1
1746661247.5539775,135726.0,1
1746661247.5646548,136263.0,1
1746661247.574115,136486.0,1
1746661247.5861154,136025.0,1
1746661247.59416,135957.0,1
1746661247.6084037,136193.0,1
1746661247.6167877,136104.0,1
1746661247.624275,135766.0,1
1746661247.634568,134567.0,1
1746661247.6452239,133780.0,1
1746661247.655065,132555.0,1
1746661247.665815,131740.0,1
1746661247.675558,130521.0,1
1746661247.6861062,129662.0,1
1746661247.6991498,126918.0,1
1746661247.7052217,125315.0,1
1746661247.713785,123574.0,1
1746661247.7241046,122161.0,1
1746661247.733813,119553.0,1
1746661247.7467802,116150.0,1
1746661247.7549083,114161.0,1
1746661247.7652638,111278.0,1
1746661247.7742648,109130.0,1
1746661247.7882588,106703.0,1
1746661247.79626,105189.0,1
1746661247.8070853,102658.0,1
1746661247.8151364,98387.0,1
1746661247.8244555,96743.0,1
1746661247.8346179,92451.0,1
1746661247.8441913,89170.0,1
1746661247.8551292,84804.0,1
1746661247.864944,82575.0,1
1746661247.8741972,79262.0,1
1746661247.884231,76235.0,1
1746661247.8948781,71359.0,1
1746661247.9047816,67402.0,1
1746661247.9163818,64837.0,1
1746661247.9246747,62539.0,1
1746661247.9347687,59440.0,1
1746661247.9441803,55887.0,1
1746661247.9562788,50441.0,1
1746661247.9645226,48111.0,1
1746661247.9752452,44708.0,1
1746661247.984375,40564.0,1
1746661247.9953558,37849.0,1
1746661248.0054617,34204.0,1
1746661248.015023,29522.0,1
1746661248.023452,26451.0,1
1746661248.0338612,23185.0,1
1746661248.0451953,19739.0,1
1746661248.0540712,17103.0,1
1746661248.0663388,14975.0,1
1746661248.0737252,11902.0,1
1746661248.0857165,8057.0,1
1746661248.0950658,6058.0,1
1746661248.10474,4091.0,1
1746661248.1142743,1123.0,1
1746661248.1238592,-1338.0,1
1746661248.1340723,-3120.0,1
1746661248.1440425,-4792.0,1
1746661248.1545837,-5844.0,1
1746661248.1644366,-7087.0,1
1746661248.174228,-8685.0,1
1746661248.1842566,-9646.0,1
1746661248.1947033,-10187.0,1
1746661248.2097418,-10571.0,1
1746661248.2159984,-10701.0,1
1746661248.226312,-11207.0,1
1746661248.2345634,-11521.0,1
1746661248.2458625,-11886.0,1
1746661248.2543905,-12091.0,1
1746661248.2639234,-11729.0,1
1746661248.2742498,-11658.0,1
1746661248.287185,-11339.0,1
1746661248.2944636,-11142.0,1
1746661248.3037102,-10234.0,1
1746661248.315838,-9590.0,1
1746661248.3246622,-8835.0,1
1746661248.3347843,-7450.0,1
1746661248.344284,-6479.0,1
1746661248.3560755,-4800.0,1
1746661248.364859,-3273.0,1
1746661248.3763402,-1494.0,1
1746661248.3852832,1856.0,1
1746661248.3941228,3453.0,1
1746661248.4047856,5678.0,1
1746661248.4153225,8213.0,1
1746661248.4253044,10506.0,1
1746661248.4336586,12629.0,1
1746661248.4447756,16499.0,1
1746661248.4552693,19658.0,1
1746661248.4645567,23021.0,1
1746661248.474454,26156.0,1
1746661248.4848564,30458.0,1
1746661248.4946456,33505.0,1
1746661248.504616,37513.0,1
1746661248.514215,42230.0,1
1746661248.5237627,47680.0,1
1746661248.5338433,51596.0,1
1746661248.5450053,55624.0,1
1746661248.5538402,59067.0,1
1746661248.564246,64611.0,1
1746661248.5748596,70073.0,1
1746661248.5859854,73800.0,1
1746661248.59405,77333.0,1
1746661248.6076784,80934.0,1
1746661248.615415,84513.0,1
1746661248.6241686,88738.0,1
1746661248.6346788,93581.0,1
1746661248.6443872,98153.0,1
1746661248.6539807,101224.0,1
1746661248.664749,104716.0,1
1746661248.673661,107629.0,1
1746661248.6857545,111012.0,1
1746661248.6956713,113427.0,1
1746661248.7044551,115738.0,1
1746661248.715478,118165.0,1
1746661248.7243829,120204.0,1
1746661248.7343025,121871.0,1
1746661248.7446165,124195.0,1
1746661248.7555187,126041.0,1
1746661248.7638853,126851.0,1
1746661248.773882,129347.0,1
1746661248.784946,130208.0,1
1746661248.7946339,130869.0,1
1746661248.8042116,131592.0,1
1746661248.8145998,132005.0,1
1746661248.824643,133001.0,1
1746661248.8345962,133854.0,1
1746661248.8442574,133987.0,1
1746661248.8541076,134370.0,1
1746661248.8642676,134467.0,1
1746661248.8740172,133946.0,1
1746661248.8860805,134146.0,1
1746661248.894383,133949.0,1
1746661248.9045012,133991.0,1
1746661248.916151,133282.0,1
1746661248.92526,133250.0,1
1746661248.9346988,131912.0,1
1746661248.9438012,131435.0,1
1746661248.9549692,129535.0,1
1746661248.965301,128474.0,1
1746661248.9743428,127347.0,1
1746661248.9852736,125602.0,1
1746661248.9946027,124105.0,1
1746661249.0044894,122639.0,1
1746661249.0158312,120585.0,1
1746661249.0238278,118344.0,1
1746661249.034557,116392.0,1
1746661249.0444374,113502.0,1
1746661249.0542963,109978.0,1
1746661249.06461,107319.0,1
1746661249.0749521,104350.0,1
1746661249.085533,101032.0,1
1746661249.094438,98471.0,1
1746661249.107233,96514.0,1
1746661249.1146224,94874.0,1
1746661249.1236646,91303.0,1
1746661249.1341689,87109.0,1
1746661249.1440396,83179.0,1
1746661249.1537814,80704.0,1
1746661249.1645012,77497.0,1
1746661249.173963,74578.0,1
1746661249.1861863,70559.0,1
1746661249.195085,67144.0,1
1746661249.2048237,64105.0,1
1746661249.2147624,60790.0,1
1746661249.2247837,57673.0,1
1746661249.234646,54438.0,1
1746661249.244099,50141.0,1
1746661249.2554564,45557.0,1
1746661249.2651298,42242.0,1
1746661249.2743466,39513.0,1
1746661249.2858691,35271.0,1
1746661249.2950788,31754.0,1
1746661249.3047092,29420.0,1
1746661249.3147938,25770.0,1
1746661249.3238742,23003.0,1
1746661249.3342962,18865.0,1
1746661249.3438802,14717.0,1
1746661249.3541734,11686.0,1
1746661249.364261,9069.0,1
1746661249.3747678,7182.0,1
1746661249.3866315,5241.0,1
1746661249.394568,3351.0,1
1746661249.4057457,570.0,1
1746661249.4151456,-1132.0,1
1746661249.4260533,-2848.0,1
1746661249.433897,-4727.0,1
1746661249.4441447,-6571.0,1
1746661249.4552581,-7160.0,1
1746661249.4638205,-8030.0,1
1746661249.4740105,-9325.0,1
1746661249.4871333,-10544.0,1
1746661249.4936736,-11448.0,1
1746661249.5042944,-12055.0,1
1746661249.5141392,-12320.0,1
1746661249.5244257,-12706.0,1
1746661249.5344071,-13031.0,1
1746661249.5436442,-13046.0,1
1746661249.5542386,-13628.0,1
1746661249.5640807,-13770.0,1
1746661249.5746803,-13523.0,1
1746661249.5860622,-13227.0,1
1746661249.594078,-13026.0,1
1746661249.6043506,-12689.0,1
1746661249.6160254,-11994.0,1
1746661249.62488,-10660.0,1
1746661249.6346297,-9849.0,1
1746661249.6438386,-8696.0,1
1746661249.65465,-6215.0,1
1746661249.6636667,-4726.0,1
